id,uf,nome_uf,mesorregiao_geografica,nome_mesorregião,microrregiao_geografica,nome_microrregiao,municipio,codigo_municipio_completo,nome_municipio,distrito,codigo_de_distrito_completo,nome_distrito
4344,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",028,"Conceição do Mato Dentro",17504,3117504,"Conceição do Mato Dentro",40,311750440,"Tabuleiro do Mato Dentro"
4345,31,"Minas Gerais",09,"Oeste de Minas",043,Divinópolis,17603,3117603,"Conceição do Pará",05,311760305,"Conceição do Pará"
4346,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",054,"São Lourenço",17702,3117702,"Conceição do Rio Verde",05,311770205,"Conceição do Rio Verde"
4347,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",054,"São Lourenço",17702,3117702,"Conceição do Rio Verde",10,311770210,"Águas de Contendas"
4348,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",053,"Santa Rita do Sapucaí",17801,3117801,"Conceição dos Ouros",05,311780105,"Conceição dos Ouros"
4349,31,"Minas Gerais",02,"Norte de Minas",003,Januária,17836,3117836,"Cônego Marinho",05,311783605,"Cônego Marinho"
4350,31,"Minas Gerais",02,"Norte de Minas",003,Januária,17836,3117836,"Cônego Marinho",10,311783610,"São José de Macaúbas"
4351,31,"Minas Gerais",02,"Norte de Minas",003,Januária,17836,3117836,"Cônego Marinho",15,311783615,"Cruz dos Araújos"
4352,31,"Minas Gerais",02,"Norte de Minas",003,Januária,17836,3117836,"Cônego Marinho",20,311783620,"Santo Antônio da Vaca Preta"
4353,31,"Minas Gerais",02,"Norte de Minas",003,Januária,17836,3117836,"Cônego Marinho",25,311783625,"Olhos D'Água do Bom Jesus"
4354,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",030,"Belo Horizonte",17876,3117876,Confins,05,311787605,Confins
4355,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",052,"Pouso Alegre",17900,3117900,Congonhal,05,311790005,Congonhal
4356,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",18007,3118007,Congonhas,05,311800705,Congonhas
4357,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",18007,3118007,Congonhas,10,311800710,"Alto Maranhão"
4358,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",18007,3118007,Congonhas,15,311800715,"Lobo Leite"
4359,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",028,"Conceição do Mato Dentro",18106,3118106,"Congonhas do Norte",05,311810605,"Congonhas do Norte"
4360,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",028,"Conceição do Mato Dentro",18106,3118106,"Congonhas do Norte",10,311810610,"Santa Cruz dos Alves"
4361,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",022,Uberaba,18205,3118205,Conquista,05,311820505,Conquista
4362,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",022,Uberaba,18205,3118205,Conquista,10,311820510,Guaxima
4363,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",022,Uberaba,18205,3118205,Conquista,15,311820515,Jubaí
4364,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",18304,3118304,"Conselheiro Lafaiete",05,311830405,"Conselheiro Lafaiete"
4365,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",18304,3118304,"Conselheiro Lafaiete",10,311830410,"Buarque de Macedo"
4366,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,18403,3118403,"Conselheiro Pena",05,311840305,"Conselheiro Pena"
4367,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,18403,3118403,"Conselheiro Pena",15,311840315,"Barra do Cuieté"
4368,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,18403,3118403,"Conselheiro Pena",20,311840320,Bueno
4369,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,18403,3118403,"Conselheiro Pena",25,311840325,"Cuieté Velho"
4370,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,18403,3118403,"Conselheiro Pena",35,311840335,Ferruginha
4371,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,18403,3118403,"Conselheiro Pena",45,311840345,"Penha do Norte"
4372,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",056,Itajubá,18502,3118502,Consolação,05,311850205,Consolação
4373,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",030,"Belo Horizonte",18601,3118601,Contagem,05,311860105,Contagem
4374,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",030,"Belo Horizonte",18601,3118601,Contagem,10,311860110,"Parque Industrial"
4375,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",050,Varginha,18700,3118700,Coqueiral,05,311870005,Coqueiral
4376,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",050,Varginha,18700,3118700,Coqueiral,10,311870010,"Frei Eustáquio"
4377,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",05,311880905,"Coração de Jesus"
4378,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",10,311880910,Alvação
4379,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",13,311880913,"Aristides Batista"
4380,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",15,311880915,"Luiz Pires de Minas"
4381,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",20,311880920,"Ponte dos Ciganos"
4382,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",25,311880925,"São Geraldo"
4383,31,"Minas Gerais",02,"Norte de Minas",007,"Montes Claros",18809,3118809,"Coração de Jesus",40,311880940,"São Joaquim"
4384,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",027,"Sete Lagoas",18908,3118908,Cordisburgo,05,311890805,Cordisburgo
4385,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",027,"Sete Lagoas",18908,3118908,Cordisburgo,10,311890810,"Lagoa Bonita"
4386,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",053,"Santa Rita do Sapucaí",19005,3119005,Cordislândia,05,311900505,Cordislândia
4387,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,19104,3119104,Corinto,05,311910405,Corinto
4388,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,19104,3119104,Corinto,08,311910408,Beltrão
4389,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,19104,3119104,Corinto,10,311910410,Contria
4390,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",19203,3119203,Coroaci,05,311920305,Coroaci
4391,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",19203,3119203,Coroaci,10,311920310,"Conceição de Tronqueiras"
4392,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",19203,3119203,Coroaci,15,311920315,"São Sebastião do Bugre"
4393,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,19302,3119302,Coromandel,05,311930205,Coromandel
4394,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,19302,3119302,Coromandel,10,311930210,Alegre
4395,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,19302,3119302,Coromandel,12,311930212,"Lagamar dos Coqueiros"
4396,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,19302,3119302,Coromandel,13,311930213,"Pântano de Santa Cruz"
4397,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,19302,3119302,Coromandel,14,311930214,Mateiro
4398,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,19302,3119302,Coromandel,15,311930215,"Santa Rosa dos Dourados"
4399,31,"Minas Gerais",08,"Vale do Rio Doce",039,Ipatinga,19401,3119401,"Coronel Fabriciano",05,311940105,"Coronel Fabriciano"
4400,31,"Minas Gerais",08,"Vale do Rio Doce",039,Ipatinga,19401,3119401,"Coronel Fabriciano",10,311940110,"Senador Melo Viana"
4401,31,"Minas Gerais",03,Jequitinhonha,012,Araçuaí,19500,3119500,"Coronel Murta",05,311950005,"Coronel Murta"
4402,31,"Minas Gerais",03,Jequitinhonha,012,Araçuaí,19500,3119500,"Coronel Murta",07,311950007,"Barra do Salinas"
4403,31,"Minas Gerais",03,Jequitinhonha,012,Araçuaí,19500,3119500,"Coronel Murta",10,311950010,"Freire Cardoso"
4404,31,"Minas Gerais",12,"Zona da Mata",065,"Juiz de Fora",19609,3119609,"Coronel Pacheco",05,311960905,"Coronel Pacheco"
4405,31,"Minas Gerais",11,"Campo das Vertentes",058,"São João Del Rei",19708,3119708,"Coronel Xavier Chaves",05,311970805,"Coronel Xavier Chaves"
4406,31,"Minas Gerais",09,"Oeste de Minas",042,Piuí,19807,3119807,"Córrego Danta",05,311980705,"Córrego Danta"
4407,31,"Minas Gerais",09,"Oeste de Minas",042,Piuí,19807,3119807,"Córrego Danta",10,311980710,Cachoeirinha
4408,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",052,"Pouso Alegre",19906,3119906,"Córrego do Bom Jesus",05,311990605,"Córrego do Bom Jesus"
4409,31,"Minas Gerais",09,"Oeste de Minas",044,Formiga,19955,3119955,"Córrego Fundo",05,311995505,"Córrego Fundo"
4410,31,"Minas Gerais",08,"Vale do Rio Doce",040,Caratinga,20003,3120003,"Córrego Novo",05,312000305,"Córrego Novo"
4411,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,20102,3120102,"Couto de Magalhães de Minas",05,312010205,"Couto de Magalhães de Minas"
4412,31,"Minas Gerais",04,"Vale do Mucuri",016,Nanuque,20151,3120151,Crisólita,05,312015105,Crisólita
4413,31,"Minas Gerais",04,"Vale do Mucuri",016,Nanuque,20151,3120151,Crisólita,20,312015120,"Nova Santa Luzia"
4414,31,"Minas Gerais",09,"Oeste de Minas",045,"Campo Belo",20201,3120201,Cristais,05,312020105,Cristais
4415,31,"Minas Gerais",02,"Norte de Minas",008,"Grão Mogol",20300,3120300,Cristália,05,312030005,Cristália
4416,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",20409,3120409,"Cristiano Otoni",05,312040905,"Cristiano Otoni"
4417,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",20409,3120409,"Cristiano Otoni",20,312040920,"São Caetano"
4418,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",056,Itajubá,20508,3120508,Cristina,05,312050805,Cristina
4419,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",032,Itaguara,20607,3120607,Crucilândia,05,312060705,Crucilândia
4420,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,20706,3120706,"Cruzeiro da Fortaleza",05,312070605,"Cruzeiro da Fortaleza"
4421,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,20706,3120706,"Cruzeiro da Fortaleza",10,312070610,"Brejo Bonito"
4422,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",055,Andrelândia,20805,3120805,Cruzília,05,312080505,Cruzília
4423,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,20839,3120839,Cuparaque,05,312083905,Cuparaque
4424,31,"Minas Gerais",08,"Vale do Rio Doce",041,Aimorés,20839,3120839,Cuparaque,10,312083910,Aldeia
4425,31,"Minas Gerais",02,"Norte de Minas",005,Salinas,20870,3120870,"Curral de Dentro",05,312087005,"Curral de Dentro"
4426,31,"Minas Gerais",02,"Norte de Minas",005,Salinas,20870,3120870,"Curral de Dentro",20,312087020,"Maristela de Minas"
4427,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,20904,3120904,Curvelo,05,312090405,Curvelo
4428,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,20904,3120904,Curvelo,10,312090410,Angueretá
4429,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,20904,3120904,Curvelo,12,312090412,J.K.
4430,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,20904,3120904,Curvelo,15,312090415,"Santa Rita do Cedro"
4431,31,"Minas Gerais",06,"Central Mineira",025,Curvelo,20904,3120904,Curvelo,20,312090420,"Tomás Gonzaga"
4432,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21001,3121001,Datas,05,312100105,Datas
4433,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21001,3121001,Datas,30,312100130,Tombadouro
4434,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",056,Itajubá,21100,3121100,"Delfim Moreira",05,312110005,"Delfim Moreira"
4435,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",047,Passos,21209,3121209,Delfinópolis,05,312120905,Delfinópolis
4436,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",047,Passos,21209,3121209,Delfinópolis,10,312120910,Babilônia
4437,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",047,Passos,21209,3121209,Delfinópolis,20,312120920,"Olhos D'Água da Canastra"
4438,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",022,Uberaba,21258,3121258,Delta,05,312125805,Delta
4439,31,"Minas Gerais",12,"Zona da Mata",065,"Juiz de Fora",21308,3121308,Descoberto,05,312130805,Descoberto
4440,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",21407,3121407,"Desterro de Entre Rios",05,312140705,"Desterro de Entre Rios"
4441,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",21407,3121407,"Desterro de Entre Rios",07,312140707,Pereirinhas
4442,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",21407,3121407,"Desterro de Entre Rios",10,312140710,"São Sebastião do Gil"
4443,31,"Minas Gerais",11,"Campo das Vertentes",059,Barbacena,21506,3121506,"Desterro do Melo",05,312150605,"Desterro do Melo"
4444,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,05,312160505,Diamantina
4445,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,10,312160510,"Conselheiro Mata"
4446,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,15,312160515,"Desembargador Otoni"
4447,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,20,312160520,Extração
4448,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,25,312160525,Guinda
4449,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,30,312160530,Inhaí
4450,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,35,312160535,Mendanha
4451,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,40,312160540,"Planalto de Minas"
4452,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,45,312160545,"São João da Chapada"
4453,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,50,312160550,"Senador Mourão"
4454,31,"Minas Gerais",03,Jequitinhonha,010,Diamantina,21605,3121605,Diamantina,55,312160555,Sopa
4455,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",033,"Ouro Preto",21704,3121704,"Diogo de Vasconcelos",05,312170405,"Diogo de Vasconcelos"
4456,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",031,Itabira,21803,3121803,Dionísio,05,312180305,Dionísio
4457,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",031,Itabira,21803,3121803,Dionísio,08,312180308,"Baixa Verde"
4458,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",031,Itabira,21803,3121803,Dionísio,10,312180310,"Conceição de Minas"
4459,31,"Minas Gerais",12,"Zona da Mata",064,Ubá,21902,3121902,Divinésia,05,312190205,Divinésia
4460,31,"Minas Gerais",12,"Zona da Mata",063,Muriaé,22009,3122009,Divino,05,312200905,Divino
4461,31,"Minas Gerais",12,"Zona da Mata",063,Muriaé,22009,3122009,Divino,10,312200910,"Bom Jesus do Divino"
4462,31,"Minas Gerais",12,"Zona da Mata",063,Muriaé,22009,3122009,Divino,25,312200925,Viletes
4463,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",22108,3122108,"Divino das Laranjeiras",05,312210805,"Divino das Laranjeiras"
4464,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",22108,3122108,"Divino das Laranjeiras",10,312210810,"Central de Santa Helena"
4465,31,"Minas Gerais",08,"Vale do Rio Doce",035,Guanhães,22207,3122207,"Divinolândia de Minas",05,312220705,"Divinolândia de Minas"
4466,31,"Minas Gerais",09,"Oeste de Minas",043,Divinópolis,22306,3122306,Divinópolis,05,312230605,Divinópolis
4467,31,"Minas Gerais",09,"Oeste de Minas",043,Divinópolis,22306,3122306,Divinópolis,10,312230610,"Santo Antônio dos Campos"
4468,31,"Minas Gerais",02,"Norte de Minas",005,Salinas,22355,3122355,"Divisa Alegre",05,312235505,"Divisa Alegre"
4469,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",049,Alfenas,22405,3122405,"Divisa Nova",05,312240505,"Divisa Nova"
4470,31,"Minas Gerais",03,Jequitinhonha,014,Almenara,22454,3122454,Divisópolis,05,312245405,Divisópolis
4471,31,"Minas Gerais",01,"Noroeste de Minas",001,Unaí,22470,3122470,"Dom Bosco",05,312247005,"Dom Bosco"
4472,31,"Minas Gerais",01,"Noroeste de Minas",001,Unaí,22470,3122470,"Dom Bosco",10,312247010,"Santo Antônio do Rio Preto"
4473,31,"Minas Gerais",08,"Vale do Rio Doce",040,Caratinga,22504,3122504,"Dom Cavati",05,312250405,"Dom Cavati"
4474,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",028,"Conceição do Mato Dentro",22603,3122603,"Dom Joaquim",05,312260305,"Dom Joaquim"
4475,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",028,"Conceição do Mato Dentro",22603,3122603,"Dom Joaquim",10,312260310,Gororós
4476,31,"Minas Gerais",12,"Zona da Mata",060,"Ponte Nova",22702,3122702,"Dom Silvério",05,312270205,"Dom Silvério"
4477,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",056,Itajubá,22801,3122801,"Dom Viçoso",05,312280105,"Dom Viçoso"
4478,31,"Minas Gerais",12,"Zona da Mata",066,Cataguases,22900,3122900,"Dona Eusébia",05,312290005,"Dona Eusébia"
4479,31,"Minas Gerais",12,"Zona da Mata",066,Cataguases,22900,3122900,"Dona Eusébia",30,312290030,"São Manoel do Guaiaçu"
4480,31,"Minas Gerais",11,"Campo das Vertentes",058,"São João Del Rei",23007,3123007,"Dores de Campos",05,312300705,"Dores de Campos"
4481,31,"Minas Gerais",08,"Vale do Rio Doce",035,Guanhães,23106,3123106,"Dores de Guanhães",05,312310605,"Dores de Guanhães"
4482,31,"Minas Gerais",06,"Central Mineira",026,"Bom Despacho",23205,3123205,"Dores do Indaiá",05,312320505,"Dores do Indaiá"
4483,31,"Minas Gerais",12,"Zona da Mata",064,Ubá,23304,3123304,"Dores do Turvo",05,312330405,"Dores do Turvo"
4484,31,"Minas Gerais",09,"Oeste de Minas",042,Piuí,23403,3123403,Doresópolis,05,312340305,Doresópolis
4485,31,"Minas Gerais",05,"Triângulo Mineiro/Alto Paranaíba",019,Patrocínio,23502,3123502,Douradoquara,05,312350205,Douradoquara
4486,31,"Minas Gerais",12,"Zona da Mata",061,Manhuaçu,23528,3123528,Durandé,05,312352805,Durandé
4487,31,"Minas Gerais",12,"Zona da Mata",061,Manhuaçu,23528,3123528,Durandé,15,312352815,"São João da Figueira"
4488,31,"Minas Gerais",12,"Zona da Mata",061,Manhuaçu,23528,3123528,Durandé,20,312352820,"São José da Figueira"
4489,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",050,Varginha,23601,3123601,"Elói Mendes",05,312360105,"Elói Mendes"
4490,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",23700,3123700,"Engenheiro Caldas",05,312370005,"Engenheiro Caldas"
4491,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",23700,3123700,"Engenheiro Caldas",06,312370006,"Divino do Traíra"
4492,31,"Minas Gerais",08,"Vale do Rio Doce",037,"Governador Valadares",23700,3123700,"Engenheiro Caldas",10,312370010,"São José do Acácio"
4493,31,"Minas Gerais",02,"Norte de Minas",009,Bocaiúva,23809,3123809,"Engenheiro Navarro",05,312380905,"Engenheiro Navarro"
4494,31,"Minas Gerais",02,"Norte de Minas",009,Bocaiúva,23809,3123809,"Engenheiro Navarro",15,312380915,"São Norberto"
4495,31,"Minas Gerais",08,"Vale do Rio Doce",040,Caratinga,23858,3123858,"Entre Folhas",05,312385805,"Entre Folhas"
4496,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",23908,3123908,"Entre Rios de Minas",05,312390805,"Entre Rios de Minas"
4497,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",034,"Conselheiro Lafaiete",23908,3123908,"Entre Rios de Minas",10,312390810,"Serra do Camapuã"
4498,31,"Minas Gerais",12,"Zona da Mata",062,Viçosa,24005,3124005,Ervália,05,312400505,Ervália
4499,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",030,"Belo Horizonte",24104,3124104,Esmeraldas,05,312410405,Esmeraldas
4500,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",030,"Belo Horizonte",24104,3124104,Esmeraldas,10,312410410,Andiroba
4501,31,"Minas Gerais",07,"Metropolitana de Belo Horizonte",030,"Belo Horizonte",24104,3124104,Esmeraldas,15,312410415,"Melo Viana"
4502,31,"Minas Gerais",12,"Zona da Mata",063,Muriaé,24203,3124203,"Espera Feliz",05,312420305,"Espera Feliz"
4503,31,"Minas Gerais",12,"Zona da Mata",063,Muriaé,24203,3124203,"Espera Feliz",10,312420310,"São José da Pedra Menina"
4504,31,"Minas Gerais",02,"Norte de Minas",004,Janaúba,24302,3124302,Espinosa,05,312430205,Espinosa
4505,31,"Minas Gerais",02,"Norte de Minas",004,Janaúba,24302,3124302,Espinosa,10,312430210,Itamirim
4506,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",052,"Pouso Alegre",24401,3124401,"Espírito Santo do Dourado",05,312440105,"Espírito Santo do Dourado"
4507,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",052,"Pouso Alegre",24500,3124500,Estiva,05,312450005,Estiva
4508,31,"Minas Gerais",10,"Sul/Sudoeste de Minas",052,"Pouso Alegre",24500,3124500,Estiva,10,312450010,Pântano
4509,31,"Minas Gerais",12,"Zona da Mata",066,Cataguases,24609,3124609,"Estrela Dalva",05,312460905,"Estrela Dalva"
4510,31,"Minas Gerais",12,"Zona da Mata",066,Cataguases,24609,3124609,"Estrela Dalva",10,312460910,"Água Viva"
